liquor	22	2.342422680822206	22	24329.772727272728	4.386138052056492	535255.0	96.49503714524283	56990.61145561318	10.274189254354457	161309.72602739726	-592757.4109589041	-29	unhealthy
turkey	1670	4.222716471147583	1670	320.51197604790417	2.5058442617311156	535255.0	4184.759917090963	1353.4312004575447	10.581469838142638	180800.13147249192	-533964.2645631067	-1604	neutral
cookie	293	3.4668676203541096	293	1826.8088737201365	3.2616931125245894	535255.0	955.6760819697047	6333.304532875901	11.307858239343512	182360.13372093023	-529258.4906976745	-274	unhealthy
mandarin	27	2.4313637641589874	27	19824.25925925926	4.297196968719711	535255.0	116.0243181554322	48199.98561425625	10.448048997198947	168045.17441860464	-572439.8139534884	-32	healthy
brisket	153	3.184691430817599	153	3498.3986928104573	3.5438693020611	535255.0	542.2120032153483	11141.320338576952	11.28613019821153	176876.9222462203	-545798.6933045357	-157	unhealthy
gyro	51	2.7075701760979363	51	10495.196078431372	4.020990556780762	535255.0	205.07051839581888	28416.4798942608	10.887114109911026	181986.7	-530384.96	-48	unhealthy
crust	201	3.303196057420489	201	2662.960199004975	3.42536467545821	535255.0	688.4982997671002	8796.279630420915	11.314651091200972	181121.64141414143	-532994.4242424243	-192	neutral
mustard	407	3.60959440922522	407	1315.1228501228502	3.1189663236534786	535255.0	1269.4192937269659	4747.060087247777	11.258203404421334	174139.7162270184	-554055.5227817745	-437	neutral
turnip	24	2.380211241711606	24	22302.291666666668	4.348349491167093	535255.0	104.36038778801023	53084.16534093107	10.349990341766855	164693.84615384616	-582549.1538461539	-30	healthy
yolk	104	3.0170333392987803	104	5146.682692307692	3.7115273935799182	535255.0	385.9988489323115	15527.713269484313	11.19780188615132	172877.39130434784	-557863.3478260869	-114	neutral
kohlrabi	17	2.230448921378274	17	31485.58823529412	4.498111811500425	535255.0	76.46790079550722	70226.99631837224	10.032808638199997	197811.6304347826	-482648.7826086957	-12	healthy
hash	867	3.9380190974762104	867	617.3644752018455	2.7905416354024886	535255.0	2419.3995978939574	2431.1930934482457	10.989206252517496	179383.87514495556	-538236.4263625821	-853	unhealthy
grape	179	3.2528530309798933	179	2990.2513966480446	3.4757077018988056	535255.0	622.1516786398862	9726.848318978451	11.30596633292169	169576.3628318584	-567820.9575221238	-207	healthy
lunch	11564	5.06310808299862	11564	46.2863196125908	1.6654526498800786	535255.0	19259.294443213228	234.35263896276604	8.432366773459297	178428.61977515134	-541117.9707696743	-11562	neutral
grain	359	3.5550944485783194	359	1490.9610027855153	3.1734662843003796	535255.0	1139.2743960638363	5300.507184049549	11.281972370066747	181279.75943396226	-532517.458490566	-342	healthy
gravy	713	3.8530895298518657	713	750.7082748948106	2.8754712030268332	535255.0	2050.210967758132	2892.546193970351	11.079447985773239	180187.3536355052	-535812.7195467423	-692	neutral
green	2059	4.313656346618032	2059	259.9587178241865	2.4149043862606674	535255.0	4972.288131310715	1121.3725730009883	10.41706763226905	175996.49393165123	-548454.5206004471	-2144	healthy
herb	304	3.482873583608754	304	1760.7072368421052	3.245687149269945	535255.0	986.6888933780633	6132.32072366613	11.304318032850693	183861.604519774	-524729.2779661018	-277	neutral
pretzel	114	3.0569048513364727	114	4695.2192982456145	3.671655881542226	535255.0	418.5687704958138	14352.838650895648	11.223902676724524	179467.85294117645	-537983.1058823529	-112	unhealthy
caper	32	2.5051499783199063	32	16726.71875	4.223410754558793	535255.0	135.14914414588137	41902.93911392567	10.580277360219018	157139.08256880735	-605338.2293577981	-45	neutral
grill	495	3.694605198933569	495	1081.3232323232323	3.03395553394513	535255.0	1501.8079893028394	3995.0624358690657	11.209267889046949	178058.61895161288	-542234.0846774194	-498	unhealthy
candy	203	3.307496037913213	203	2636.7241379310344	3.421064694965486	535255.0	694.4761330779936	8720.954639277028	11.315157924043119	208955.3173076923	-449033.6576923078	-114	unhealthy
batter	58	2.7634279935629373	58	9228.534482758621	3.9651327393157616	535255.0	229.97769888031416	25502.390529216038	10.957358810018068	171518.1767955801	-561963.4419889504	-65	unhealthy
cupcake	85	2.929418925714293	85	6297.117647058823	3.799141807164406	535255.0	322.9270536089745	18446.895612743574	11.12927791137981	169132.62081784388	-569159.5130111524	-99	unhealthy
blueberry	560	3.7481880270062002	560	955.8125	2.9803727058724983	535255.0	1669.008715288599	3582.5649685628637	11.17099729216737	172961.80034622044	-557608.7264858626	-613	healthy
cucumber	400	3.6020599913279625	400	1338.1375	3.1265007415507364	535255.0	1250.6002966202946	4820.051551645622	11.261843233997114	173784.0909090909	-555128.2727272727	-432	healthy
heart	528	3.722633922533812	528	1013.7405303030303	3.0059268103448864	535255.0	1587.1293558621	3773.7848867534763	11.189965112843735	159040.31513787282	-599603.128306134	-721	neutral
celery	231	3.3636119798921444	231	2317.121212121212	3.3649487529865545	535255.0	777.303161939894	7793.896667953116	11.318381937268708	187339.25	-514238.9	-198	healthy
garnish	40	2.6020599913279625	40	13381.375	4.126500741550736	535255.0	165.06002966202945	34819.14051645622	10.737402483774341	182993.1623931624	-527348.9487179487	-37	neutral
spice	342	3.534026106056135	342	1565.0730994152048	3.1945346268225636	535255.0	1092.5308423733168	5531.009191219522	11.289568767891232	196413.31545064377	-486866.82403433474	-248	neutral
spicy	880	3.9444826721501687	880	608.2443181818181	2.7840780607285303	535255.0	2449.9886934411065	2399.2091735019753	10.981747668457132	176612.07349081367	-546597.6141732284	-907	neutral
cocktail	252	3.401400540781544	252	2124.027777777778	3.3271601920971547	535255.0	838.444368408483	7224.669231968355	11.317004476666089	179606.2050599201	-537565.7643142476	-247	unhealthy
punch	78	2.8920946026904804	78	6862.24358974359	3.836466130188218	535255.0	299.24435815468104	19846.257648244784	11.095422988522179	183920.22026431718	-524552.462555066	-71	unhealthy
appetizer	151	3.1789769472931693	151	3544.735099337748	3.5495837855855292	535255.0	535.9871516234149	11268.631165055664	11.284045026862017	173440.99785407726	-556163.2188841201	-164	neutral
puree	77	2.886490725172482	77	6951.363636363636	3.8420700077062166	535255.0	295.8393905933787	20065.046663664893	11.090099442707361	200071.0436893204	-475833.2233009709	-52	healthy
buckwheat	59	2.7708520116421442	59	9072.118644067798	3.9577087212365547	535255.0	233.50481455295673	25137.49819477146	10.966225171731965	179432.07386363635	-538091.0340909092	-58	neutral
leave	403	3.6053050461411096	403	1328.1761786600496	3.1232556867375894	535255.0	1258.6720417552485	4788.480279087493	11.260289487783947	187246.32378472222	-514519.21354166674	-346	neutral
cornmeal	37	2.568201724066995	37	14466.351351351352	4.160359008811704	535255.0	153.93328332603303	37152.50848149944	10.684641179167873	188613.6666666667	-510394.60000000003	-31	neutral
sundae	25	2.3979400086720375	25	21410.2	4.330620724206661	535255.0	108.26551810516654	51340.37517367006	10.384568696959427	193932.97101449277	-494348.8260869564	-19	unhealthy
sausage	1867	4.271144317949078	1867	286.6925549009106	2.4574164149296203	535255.0	4587.996446673601	1224.5052768633284	10.495980157461442	170649.0923838798	-564585.050204918	-2122	unhealthy
halibut	55	2.740362689494244	55	9731.90909090909	3.988198043384455	535255.0	219.350892386145	26668.96057027712	10.929109116404707	196260.16666666666	-487328.80000000005	-40	neutral
bbq	181	3.2576785748691846	181	2957.209944751381	3.4708821580095144	535255.0	628.2296705997221	9633.63947840666	11.307018442043315	177113.62888482632	-545084.6636197441	-185	unhealthy
lemon	980	3.9912260756924947	980	546.1785714285714	2.737334657186204	535255.0	2682.5879640424796	2179.92215627019	10.925321461658353	167267.1875	-574786.625	-1176	healthy
cod	149	3.173186268412274	149	3592.3154362416108	3.555374464466425	535255.0	529.7507952054973	11399.086014087326	11.281865429708501	160792.32862903227	-594318.1491935484	-198	healthy
turmeric	40	2.6020599913279625	40	13381.375	4.126500741550736	535255.0	165.06002966202945	34819.14051645622	10.737402483774341	196423.85321100918	-486835.03669724765	-29	neutral
dip	273	3.436162647040756	273	1960.6410256410256	3.292398085837943	535255.0	898.8246774337584	6737.081456563369	11.313215321744824	186621.47509578543	-516404.08045977005	-237	neutral
dog	319	3.503790683057181	319	1677.9153605015674	3.2247700498215175	535255.0	1028.701645893064	5879.064207083923	11.298919255566474	177675.69719042664	-543389.174817898	-323	neutral
dry	113	3.0530784434834195	113	4736.769911504425	3.675482289395279	535255.0	415.3294987016665	14461.730108555024	11.221535747157814	190800.6782334385	-503797.44164037856	-91	neutral
eel	17	2.230448921378274	17	31485.58823529412	4.498111811500425	535255.0	76.46790079550722	70226.99631837224	10.032808638199997	174987.21153846153	-551499.0384615385	-18	healthy
egg	3903	4.591398551281248	3903	137.13937996413014	2.13716218159745	535255.0	8341.343994774847	629.6615504909157	9.812563344439603	172353.78805379092	-559442.8061216072	-4315	neutral
fat	595	3.7745169657285498	595	899.5882352941177	2.954043767150149	535255.0	1757.6560414543387	3395.511056287454	11.150088316612916	170035.62466631076	-566435.586225307	-683	unhealthy
fig	88	2.9444826721501687	88	6082.443181818182	3.7840780607285303	535255.0	332.9988693441107	17909.648553201576	11.14215227987877	196260.16666666666	-487328.80000000005	-64	healthy
fennel	168	3.225309281725863	168	3186.0416666666665	3.5032514511528356	535255.0	588.5462437936764	10275.969759465337	11.29906942162284	186949.7713097713	-515413.76923076913	-145	neutral
fry	483	3.683947130751512	483	1108.1884057971015	3.044613602127187	535255.0	1470.5483698274313	4082.5074978683247	11.216195543803476	184136.86965811966	-523898.9358974359	-438	unhealthy
ham	923	3.965201701025912	923	579.9079089924161	2.7633590318527865	535255.0	2550.580386400122	2299.451827175108	10.957275933647987	180438.40942293647	-535055.4054054053	-892	neutral
hot	2140	4.330413773349191	2140	250.11915887850466	2.398146959529508	535255.0	5132.034493393147	1083.1194505859912	10.384968624062067	180328.3532745592	-535387.3916876575	-2072	neutral
ice	696	3.842609239610562	696	769.044540229885	2.8859514932681365	535255.0	2008.622239314623	2955.1376559594128	11.08958387310004	169643.66120218582	-567617.9508196721	-804	unhealthy
jam	374	3.5728716022004803	374	1431.1631016042782	3.1556891306782187	535255.0	1180.2277348736538	5113.362003839086	11.274872080372928	182152.29299363057	-529885.4458598725	-351	unhealthy
vinegar	152	3.1818435879447726	152	3521.4144736842104	3.5467171449339263	535255.0	539.1010060299568	11204.59006358802	11.285099205861805	186175.65217391303	-517748.91304347833	-133	neutral
burger	1448	4.160768561861128	1448	369.65124309392263	2.5677921710175706	535255.0	3718.163063633442	1538.0332711180788	10.683988938563042	177763.58715596332	-543124.0532110092	-1464	unhealthy
lox	70	2.845098040014257	70	7646.5	3.883462692864442	535255.0	271.84238850051094	21755.042162969017	11.048832095937112	169537.78280542986	-567937.3348416289	-81	healthy
frozen	311	3.4927603890268375	311	1721.0771704180065	3.2358003438518614	535255.0	1006.3339069379289	6011.310167294405	11.301875267805203	167132.8363453815	-575191.8975903615	-374	unhealthy
nut	167	3.2227164711475833	167	3205.119760479042	3.5058442617311156	535255.0	585.4759917090963	10329.192244096404	11.298342047559105	171240.58429118773	-562800.8045977012	-188	healthy
peach	252	3.401400540781544	252	2124.027777777778	3.3271601920971547	535255.0	838.444368408483	7224.669231968355	11.317004476666089	191869.50213371267	-500573.3157894737	-199	healthy
tomato	1889	4.2762319579218335	1889	283.35362625727896	2.452328774956865	535255.0	4632.449055893518	1211.6858319944154	10.486726678801846	182081.16243471997	-530100.0124257158	-1775	healthy
oat	101	3.0043213737826426	101	5299.554455445545	3.7242393590960563	535255.0	376.14817526870166	15921.564722020083	11.188811907614852	170002.37421383648	-566535.8867924528	-116	neutral
oil	759	3.88024177589548	759	705.2108036890645	2.8483189569832184	535255.0	2161.874088350263	2736.3884212871344	11.052166207961324	170553.54534005036	-564873.2695214106	-864	neutral
pea	150	3.1760912590556813	150	3568.366666666667	3.5524694738230176	535255.0	532.8704210734527	11333.458179105659	11.282967243871422	180018.49775784754	-536322.0762331838	-146	healthy
pie	738	3.8680563618230415	738	725.2777777777778	2.860504371055657	535255.0	2111.0522258390747	2805.415322422212	11.064592130484453	186769.82978723405	-515956.5659574468	-639	unhealthy
pop	209	3.3201462861110542	209	2561.028708133971	3.4084144467676447	535255.0	712.3586193744377	8502.989953934795	11.31643456696286	182493.14029363784	-528857.2740619901	-195	neutral
pot	596	3.7752462597402365	596	898.0788590604027	2.9533144731384624	535255.0	1760.1754259905235	3390.4688536195645	11.149489418552687	194519.5	-492579.55121951224	-448	neutral
rosemary	227	3.3560258571931225	227	2357.95154185022	3.372534875685576	535255.0	765.5654167806257	7913.34634445773	11.318314247086386	181890.5464071856	-530675.0089820359	-214	neutral
grease	33	2.5185139398778875	33	16219.848484848484	4.210046793000811	535255.0	138.93154416902675	40849.91451179814	10.603061535710738	183993.90625	-524330.1875	-30	unhealthy
squid	48	2.681241237375587	48	11151.145833333334	4.047319495503111	535255.0	194.27133578414936	29898.912052322292	10.8518399321771	183516.0	-525771.8	-44	healthy
lasagna	288	3.459392487759231	288	1858.5243055555557	3.269168245119468	535255.0	941.5204545944067	6429.365020956831	11.309336068387315	165046.5096359743	-581485.3383297644	-358	unhealthy
pecan	159	3.2013971243204513	159	3366.383647798742	3.527163608558247	535255.0	560.8190137607613	10777.130929422283	11.29185143344612	199778.27464788733	-476716.36619718315	-108	healthy
rib	232	3.3654879848909	232	2307.1336206896553	3.363072747987799	535255.0	780.2328775331694	7764.630479968874	11.31838092566696	181019.18367346938	-533303.4897959185	-222	unhealthy
tarragon	30	2.4771212547196626	30	17841.833333333332	4.251439478159036	535255.0	127.54318434477109	44196.384573165764	10.53133109450202	158986.63366336632	-599765.0594059406	-41	neutral
roe	24	2.380211241711606	24	22302.291666666668	4.348349491167093	535255.0	104.36038778801023	53084.16534093107	10.349990341766855	221484.8275862069	-411238.1724137931	-10	healthy
omelet	702	3.846337112129805	702	762.4715099715099	2.8822236207488934	535255.0	2023.3209817657232	2932.7224657450693	11.086003677943609	175174.36363636365	-550934.4909090908	-741	neutral
rye	104	3.0170333392987803	104	5146.682692307692	3.7115273935799182	535255.0	385.9988489323115	15527.713269484313	11.19780188615132	158143.52272727274	-602308.3181818182	-144	healthy
soy	241	3.3820170425748683	241	2220.97510373444	3.3465436903038306	535255.0	806.5170293632232	7511.375651964362	11.318067794328947	173382.3319892473	-556340.185483871	-262	healthy
sub	210	3.322219294733919	210	2548.8333333333335	3.4063414381447794	535255.0	715.3317020104037	8467.783279060972	11.316613250256273	184874.25986842104	-521674.5855263157	-188	unhealthy
tea	1077	4.0322157032979815	1077	496.9870009285051	2.696345029580717	535255.0	2903.963596858432	2003.9587894788867	10.872244769784828	178861.19609059882	-539813.0968042196	-1069	healthy
oyster	89	2.949390006644913	89	6014.101123595506	3.779170726233786	535255.0	336.346194634807	17737.929752884527	11.146248373358926	170744.4265232975	-564297.4731182796	-101	healthy
yam	40	2.6020599913279625	40	13381.375	4.126500741550736	535255.0	165.06002966202945	34819.14051645622	10.737402483774341	214102.0	-433508.6	-20	healthy
cumin	54	2.7323937598229686	54	9912.12962962963	3.9961669730557303	535255.0	215.79301654500944	27083.84114655635	10.919101700388119	164225.9659090909	-583960.5227272727	-68	neutral
potato	2081	4.318272080211627	2081	257.2104757328208	2.410288652667072	535255.0	5015.810686200177	1110.7048160949903	10.408282194063116	179568.86264710623	-537678.4083507981	-2041	neutral
asparagus	1103	4.042575512440191	1103	485.27198549410696	2.685985220438508	535255.0	2962.641698143674	1961.7486454317084	10.858298078920981	165143.0111888112	-581194.2397202798	-1369	healthy
junk	26	2.414973347970818	26	20586.73076923077	4.313587384907881	535255.0	112.1532720076049	49716.40612954309	10.417198568695671	167670.24096385544	-573570.8072289156	-31	unhealthy
gourmet	121	3.0827853703164503	121	4423.5950413223145	3.6457753625622487	535255.0	441.1388188700321	13636.994077592824	11.239142951167052	163138.17380352644	-587241.8664987406	-155	neutral
sandwich	2985	4.474944335465388	2985	179.3149078726968	2.2536163974133108	535255.0	6727.044946278733	802.4242312494224	10.08480793191661	178219.31678750698	-541749.3368655883	-2995	neutral
chilli	63	2.7993405494535817	63	8496.111111111111	3.9292201834251173	535255.0	247.5408715557824	23783.50834599646	10.999225387193372	154683.7844036697	-612744.6788990826	-92	unhealthy
tenderloin	141	3.1492191126553797	141	3796.1347517730496	3.579341620223319	535255.0	504.68716845148793	11954.860114498973	11.27213104113015	192038.0534351145	-500064.87786259543	-111	neutral
curry	493	3.69284691927723	493	1085.709939148073	3.0357138136014687	535255.0	1496.606910105524	4009.3606040116306	11.210426404365515	171239.91888384166	-562802.8118105126	-555	neutral
scallion	76	2.8808135922807914	76	7042.828947368421	3.8477471405979076	535255.0	292.428782685441	20289.077359687566	11.084642262294002	189206.41860465115	-508606.5534883721	-63	healthy
cheeseburger	132	3.12057393120585	132	4054.962121212121	3.607986801672849	535255.0	476.25425782081606	12653.80908748172	11.258989557435063	181628.94601542418	-531464.1311053984	-125	unhealthy
tomatoe	25	2.3979400086720375	25	21410.2	4.330620724206661	535255.0	108.26551810516654	51340.37517367006	10.384568696959427	205867.30769230772	-458348.69230769225	-15	healthy
guava	25	2.3979400086720375	25	21410.2	4.330620724206661	535255.0	108.26551810516654	51340.37517367006	10.384568696959427	173784.0909090909	-555128.2727272727	-27	healthy
kale	1110	4.045322978786658	1110	482.2117117117117	2.6832377540920413	535255.0	2978.393907042166	1950.7021180274346	10.854563344176437	170238.69627507162	-565823.0171919771	-1270	healthy
cabbage	452	3.655138434811382	452	1184.1924778761063	3.0734222980673165	535255.0	1389.186878726427	4328.387440099484	11.233783968072172	175315.40579710144	-550509.0347826086	-476	healthy
biscuit	359	3.5550944485783194	359	1490.9610027855153	3.1734662843003796	535255.0	1139.2743960638363	5300.507184049549	11.281972370066747	169003.11785400176	-569550.1609498682	-419	unhealthy
millet	26	2.414973347970818	26	20586.73076923077	4.313587384907881	535255.0	112.1532720076049	49716.40612954309	10.417198568695671	165674.1666666667	-579592.0	-32	healthy
calzone	27	2.4313637641589874	27	19824.25925925926	4.297196968719711	535255.0	116.0243181554322	48199.98561425625	10.448048997198947	215699.776119403	-428688.8805970149	-13	unhealthy
avocado	1826	4.26150077319828	1826	293.12979189485213	2.4670599596804186	535255.0	4504.851486376444	1249.1728348073634	10.513377925704622	172650.70305599718	-558547.1568627451	-2009	healthy
coconut	793	3.8992731873176036	793	674.9747793190417	2.829287545561095	535255.0	2243.6250236299484	2631.911059114356	11.03216506561801	169376.38268156422	-568424.2011173185	-920	healthy
kiwi	72	2.8573324964312685	72	7434.097222222223	3.8712282364474304	535255.0	278.728433024215	21241.687574684984	11.061386241103554	154153.44	-614344.4720000001	-106	healthy
apricot	62	2.792391689498254	62	8633.145161290322	3.936169043380445	535255.0	244.0424806895876	24107.122802619157	10.991325725195846	203593.92638036812	-465206.3865030674	-39	healthy
salsa	753	3.8767949762007006	753	710.8300132802125	2.8517657566779984	535255.0	2147.379614778533	2755.742224417405	11.055711158790453	170638.0249788315	-564618.4352243862	-856	neutral
salad	6230	4.79448804665917	6230	85.91573033707866	1.9340726862195292	535255.0	12049.272835147667	411.9219421211163	9.272888375449524	175710.75192327957	-549316.4663294341	-6518	healthy
buttermilk	170	3.230448921378274	170	3148.5588235294117	3.498111811500425	535255.0	594.6790079550722	10171.258455366637	11.300471528322149	168194.73197781885	-571988.6709796672	-201	neutral
platter	153	3.184691430817599	153	3498.3986928104573	3.5438693020611	535255.0	542.2120032153483	11141.320338576952	11.28613019821153	172046.25	-560370.5	-170	neutral
nachos	138	3.1398790864012365	138	3878.659420289855	3.588681646477462	535255.0	495.23806721388974	12178.52159704126	11.268026449526538	160576.5	-594969.2	-184	unhealthy
bread	2389	4.378216149749878	2389	224.04981163666807	2.350344583128821	535255.0	5614.973209094754	980.9385036560784	10.29031661133175	175191.6968077819	-550882.2050965885	-2521	neutral
roast	605	3.781755374652469	605	884.7190082644628	2.94680535822623	535255.0	1782.817241726869	3345.7908645613343	11.14409700152674	186215.79930994823	-517627.8085106383	-529	neutral
pepper	1239	4.093071306376063	1239	432.00564971751413	2.635489426502635	535255.0	3265.371399436765	1768.2299290511055	10.787246149875443	175074.1671066526	-551236.7354804646	-1310	healthy
supper	379	3.578639209968072	379	1412.2823218997362	3.1499215229106263	535255.0	1193.8202571831273	5054.048892695147	11.27243267021031	174730.0990525409	-552274.6227390182	-403	neutral
sauce	2895	4.461648568063455	2895	184.88946459412782	2.2669121648152437	535255.0	6562.71071714013	824.9118149564092	10.11416541407356	176307.11400614405	-547517.5297531006	-2999	neutral
poppyseed	24	2.380211241711606	24	22302.291666666668	4.348349491167093	535255.0	104.36038778801023	53084.16534093107	10.349990341766855	169027.8947368421	-569475.4210526316	-28	healthy
broil	28	2.4471580313422194	28	19116.25	4.2814027015364795	535255.0	119.87927564302143	46780.484716645704	10.477269006475272	180567.9518072289	-534664.6385542168	-27	neutral
ingredient	101	3.0043213737826426	101	5299.554455445545	3.7242393590960563	535255.0	376.14817526870166	15921.564722020083	11.188811907614852	159943.06213017754	-596879.976331361	-136	neutral
broth	112	3.0492180226701815	112	4779.0625	3.679342710208517	535255.0	412.0863835433539	14572.403506467213	11.219118103547961	186175.65217391303	-517748.91304347833	-98	neutral
butter	2172	4.336859820916809	2172	246.43416206261512	2.3917009119618893	535255.0	5194.774380781224	1068.7504159506568	10.372471588737607	169471.4081632653	-568137.5551020408	-2516	neutral
walnut	168	3.225309281725863	168	3186.0416666666665	3.5032514511528356	535255.0	588.5462437936764	10275.969759465337	11.29906942162284	186175.65217391303	-517748.91304347833	-147	healthy
lamb	308	3.4885507165004443	308	1737.840909090909	3.2400100163782546	535255.0	997.9230850445024	6062.546148572874	11.302939264104976	178032.98056155507	-542311.423326134	-310	neutral
spaghetti	647	3.8109042806687006	647	827.2874806800618	2.9176564522099984	535255.0	1887.723724579869	3152.7134014672724	11.118909463247737	183718.824933687	-525159.975066313	-591	neutral
bacon	3748	4.573799582215741	3748	142.81083244397013	2.1547611506629583	535255.0	8076.044792684767	653.1881257681127	9.855445650676947	172008.5518305753	-560484.2171825431	-4167	unhealthy
scramble	482	3.6830470382388496	482	1110.48755186722	3.0455136946398493	535255.0	1467.9376008164074	4089.977888905675	11.216770192959153	174791.94444444444	-552088.0650406505	-512	healthy
leaf	56	2.7481880270062007	56	9558.125	3.9803727058724983	535255.0	222.9008715288599	26267.524685628643	10.938812613301073	160290.26737967914	-595832.6256684492	-75	neutral
